cycle,station,target_date,synthetic_floor_f,synthetic_forecast_high_f,feature,v1_value,v1_state,v2_value,v2_state
20260917T07Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,3.0,present,3.0,present
20260917T07Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,,dropped,,dropped
20260917T07Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,,dropped,,dropped
20260917T07Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,,dropped,,dropped
20260917T07Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,present
20260917T07Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,present
20260917T07Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,-6.0,present,-6.0,present
20260917T07Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p10,81.0,present,81.0,present
20260917T07Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p25,82.0,present,82.0,present
20260917T07Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p50,83.0,present,83.0,present
20260917T07Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p75,84.0,present,84.0,present
20260917T07Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p90,85.0,present,85.0,present
20260917T07Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_mean,83.0,present,83.0,present
20260917T07Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T07Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T07Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,4.0,present
20260917T07Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-2.0,present,-2.0,present
20260917T07Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,0.0,present,0.0,present
20260917T07Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,0.09999999999999998,present
20260917T07Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T07Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T07Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T07Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,81.0,present,81.0,present
20260917T07Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,82.0,present,82.0,present
20260917T07Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,83.0,present,83.0,present
20260917T07Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,84.0,present,84.0,present
20260917T07Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,85.0,present,85.0,present
20260917T07Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,83.0,present,83.0,present
20260917T07Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T07Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T07Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,4.0,present
20260917T07Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,-2.0,present,-2.0,present
20260917T07Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,0.0,present,0.0,present
20260917T07Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,0.09999999999999998,present
20260917T07Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T07Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T07Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,5.0,present,5.0,present
20260917T07Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p10,88.0,present,88.0,present
20260917T07Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p25,88.0,present,88.0,present
20260917T07Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p50,90.0,present,90.0,present
20260917T07Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p75,91.0,present,91.0,present
20260917T07Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p90,92.0,present,92.0,present
20260917T07Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_mean,90.0,present,90.0,present
20260917T07Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T07Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_iqr,3.0,present,3.0,present
20260917T07Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,4.0,present
20260917T07Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,5.0,present,5.0,present
20260917T07Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,7.0,present,7.0,present
20260917T07Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T07Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T07Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T07Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T07Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,88.0,present,88.0,present
20260917T07Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,88.0,present,88.0,present
20260917T07Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,90.0,present,90.0,present
20260917T07Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,91.0,present,91.0,present
20260917T07Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,92.0,present,92.0,present
20260917T07Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,90.0,present,90.0,present
20260917T07Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T07Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,3.0,present,3.0,present
20260917T07Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,4.0,present
20260917T07Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,5.0,present,5.0,present
20260917T07Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,7.0,present,7.0,present
20260917T07Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T07Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T07Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T07Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,12.0,present,12.0,present
20260917T07Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p10,75.0,present,75.0,present
20260917T07Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p25,76.0,present,76.0,present
20260917T07Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p50,78.0,present,78.0,present
20260917T07Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p75,80.0,present,80.0,present
20260917T07Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p90,82.0,present,82.0,present
20260917T07Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_mean,78.0,present,78.0,present
20260917T07Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_stddev,3.0,present,3.0,present
20260917T07Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_iqr,4.0,present,4.0,present
20260917T07Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,7.0,present,7.0,present
20260917T07Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-7.0,present,-7.0,present
20260917T07Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-3.0,present,-3.0,present
20260917T07Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,0.09999999999999998,present
20260917T07Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T07Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T07Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T07Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,dropped
20260917T07Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,dropped
20260917T07Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,,dropped,,dropped
20260917T07Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,80.0,present,80.0,present
20260917T07Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,82.0,present,82.0,present
20260917T07Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,,dropped,,dropped
20260917T07Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,3.0,present,3.0,present
20260917T07Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,4.0,present,4.0,present
20260917T07Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,7.0,present,7.0,present
20260917T07Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,,dropped,,dropped
20260917T07Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,-3.0,present,-3.0,present
20260917T07Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,0.09999999999999998,present
20260917T07Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,present
20260917T07Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,present
20260917T07Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,2.0,present,2.0,present
20260917T07Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p10,73.0,present,73.0,present
20260917T07Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p25,74.0,present,74.0,present
20260917T07Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p50,75.0,present,75.0,present
20260917T07Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p75,77.0,present,77.0,present
20260917T07Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p90,78.0,present,78.0,present
20260917T07Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_mean,75.0,present,75.0,present
20260917T07Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T07Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_iqr,3.0,present,3.0,present
20260917T07Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,5.0,present,5.0,present
20260917T07Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-10.0,present,-10.0,present
20260917T07Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-7.0,present,-7.0,present
20260917T07Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,0.09999999999999998,present
20260917T07Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T07Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T07Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T07Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,dropped
20260917T07Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,dropped
20260917T07Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,,dropped,,dropped
20260917T07Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,,dropped,,dropped
20260917T07Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,,dropped,,dropped
20260917T07Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,,dropped,,dropped
20260917T07Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T07Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,3.0,present,3.0,present
20260917T07Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,5.0,present,5.0,present
20260917T07Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,,dropped,,dropped
20260917T07Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,,dropped,,dropped
20260917T07Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,,dropped,,dropped
20260917T07Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,present
20260917T07Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,present
20260917T07Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,-2.0,present,-2.0,present
20260917T07Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p10,68.0,present,68.0,present
20260917T07Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p25,70.0,present,70.0,present
20260917T07Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p50,71.0,present,71.0,present
20260917T07Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p75,73.0,present,73.0,present
20260917T07Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p90,74.0,present,74.0,present
20260917T07Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_mean,71.0,present,71.0,present
20260917T07Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T07Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_iqr,3.0,present,3.0,present
20260917T07Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,6.0,present,6.0,present
20260917T07Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-14.0,present,-14.0,present
20260917T07Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-11.0,present,-11.0,present
20260917T07Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,0.09999999999999998,present
20260917T07Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T07Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T07Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T07Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,dropped
20260917T07Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,dropped
20260917T07Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,,dropped,,dropped
20260917T07Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,,dropped,,dropped
20260917T07Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,,dropped,,dropped
20260917T07Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,,dropped,,dropped
20260917T07Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T07Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,3.0,present,3.0,present
20260917T07Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,6.0,present,6.0,present
20260917T07Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,,dropped,,dropped
20260917T07Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,,dropped,,dropped
20260917T07Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,,dropped,,dropped
20260917T07Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,present
20260917T07Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,present
20260917T07Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,-6.0,present,-6.0,present
20260917T13Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p10,70.0,present,,unavailable
20260917T13Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p25,71.0,present,,unavailable
20260917T13Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p50,72.0,present,,unavailable
20260917T13Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p75,73.0,present,,unavailable
20260917T13Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p90,73.0,present,,unavailable
20260917T13Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_mean,72.0,present,,unavailable
20260917T13Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_stddev,2.0,present,,unavailable
20260917T13Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_iqr,2.0,present,,unavailable
20260917T13Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,3.0,present,,unavailable
20260917T13Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-13.0,present,,unavailable
20260917T13Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-12.0,present,,unavailable
20260917T13Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,,unavailable
20260917T13Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,0.0,unavailable
20260917T13Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,1.0,unavailable
20260917T13Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,unavailable
20260917T13Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,unavailable
20260917T13Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,unavailable
20260917T13Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,,dropped,,unavailable
20260917T13Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,,dropped,,unavailable
20260917T13Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,,dropped,,unavailable
20260917T13Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,,dropped,,unavailable
20260917T13Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,2.0,present,,unavailable
20260917T13Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,2.0,present,,unavailable
20260917T13Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,3.0,present,,unavailable
20260917T13Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,,dropped,,unavailable
20260917T13Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,unavailable
20260917T13Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,unavailable
20260917T13Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,-7.0,present,,unavailable
20260917T13Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p10,71.0,present,,unavailable
20260917T13Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p25,72.0,present,,unavailable
20260917T13Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p50,73.0,present,,unavailable
20260917T13Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p75,73.0,present,,unavailable
20260917T13Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p90,75.0,present,,unavailable
20260917T13Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_mean,73.0,present,,unavailable
20260917T13Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_stddev,1.0,present,,unavailable
20260917T13Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_iqr,1.0,present,,unavailable
20260917T13Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,,unavailable
20260917T13Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-12.0,present,,unavailable
20260917T13Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-10.0,present,,unavailable
20260917T13Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,,unavailable
20260917T13Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,0.0,unavailable
20260917T13Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,1.0,unavailable
20260917T13Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,unavailable
20260917T13Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,unavailable
20260917T13Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,unavailable
20260917T13Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,,dropped,,unavailable
20260917T13Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,,dropped,,unavailable
20260917T13Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,,dropped,,unavailable
20260917T13Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,,dropped,,unavailable
20260917T13Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,1.0,present,,unavailable
20260917T13Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,1.0,present,,unavailable
20260917T13Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,,unavailable
20260917T13Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,,dropped,,unavailable
20260917T13Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,unavailable
20260917T13Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,unavailable
20260917T13Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,-5.0,present,,unavailable
20260917T13Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p10,55.0,present,,unavailable
20260917T13Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p25,56.0,present,,unavailable
20260917T13Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p50,58.0,present,,unavailable
20260917T13Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p75,59.0,present,,unavailable
20260917T13Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p90,61.0,present,,unavailable
20260917T13Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_mean,58.0,present,,unavailable
20260917T13Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_stddev,3.0,present,,unavailable
20260917T13Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_iqr,3.0,present,,unavailable
20260917T13Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,6.0,present,,unavailable
20260917T13Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-27.0,present,,unavailable
20260917T13Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-24.0,present,,unavailable
20260917T13Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,,unavailable
20260917T13Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,0.0,unavailable
20260917T13Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,1.0,unavailable
20260917T13Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,unavailable
20260917T13Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,unavailable
20260917T13Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,unavailable
20260917T13Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,,dropped,,unavailable
20260917T13Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,,dropped,,unavailable
20260917T13Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,,dropped,,unavailable
20260917T13Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,,dropped,,unavailable
20260917T13Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,3.0,present,,unavailable
20260917T13Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,3.0,present,,unavailable
20260917T13Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,6.0,present,,unavailable
20260917T13Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,,dropped,,unavailable
20260917T13Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,,dropped,,unavailable
20260917T13Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,unavailable
20260917T13Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,unavailable
20260917T13Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,-19.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p10,79.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p25,79.0,present,,unavailable
20260917T13Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p50,80.0,present,,unavailable
