stratum,market_id,target_date,snapshot_id,captured_at_utc,local_time,minute_of_day,window,native_unit,frozen_mechanism,raw_transition_kind,raw_removed_minutes,raw_added_minutes,raw_same_minute_value_changes,served_cutoff_hour,served_high_so_far,previous_served_high_so_far,settled_high,max_captured_at_utc_used,max_prior_captured_at_utc_used,observable_recovered_rows,observable_recovered_minutes,observable_max_recovered_source_captured_at_utc,envelope_max_cutoff_hour,envelope_max_high_so_far,envelope_max_previous_high_so_far,envelope_max_delta_from_served,envelope_max_event_repaired,envelope_max_exceeds_settled_high,envelope_last_cutoff_hour,envelope_last_high_so_far,envelope_last_previous_high_so_far,envelope_last_delta_from_served,envelope_last_event_repaired,envelope_last_exceeds_settled_high,m5_m3_label_gate_cutoff_hour,m5_m3_label_gate_high_so_far,m5_m3_label_gate_previous_high_so_far,m5_m3_label_gate_delta_from_served,m5_m3_label_gate_event_repaired,m5_m3_label_gate_exceeds_settled_high,observable_no_published_at_or_after_cutoff_hour,observable_no_published_at_or_after_high_so_far,observable_no_published_at_or_after_previous_high_so_far,observable_no_published_at_or_after_delta_from_served,observable_no_published_at_or_after_event_repaired,observable_no_published_at_or_after_exceeds_settled_high
C,nyc,2026-07-25,20260725T015423443007-0400,2026-07-25T05:54:23.443007+00:00,01:54:23.103080,114,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,71.06,71.96,79,2026-07-25T05:54:23.443007+00:00,2026-07-25T05:50:31.585778+00:00,0,,,7,71.06,71.96,0,false,false,7,71.06,71.96,0,false,false,7,71.06,71.96,0,false,false,7,71.06,71.96,0,false,false
C,nyc,2026-07-25,20260725T025434987879-0400,2026-07-25T06:54:34.987879+00:00,02:54:34.038168,174,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,69.98,71.06,79,2026-07-25T06:54:34.987879+00:00,2026-07-25T06:54:22.006121+00:00,0,,,7,69.98,71.06,0,false,false,7,69.98,71.06,0,false,false,7,69.98,71.06,0,false,false,7,69.98,71.06,0,false,false
C,nyc,2026-07-25,20260725T035423767894-0400,2026-07-25T07:54:23.767894+00:00,03:54:23.613912,234,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,69.08,69.98,79,2026-07-25T07:54:23.767894+00:00,2026-07-25T07:49:17.675585+00:00,0,,,7,69.08,69.98,0,false,false,7,69.08,69.98,0,false,false,7,69.08,69.98,0,false,false,7,69.08,69.98,0,false,false
C,nyc,2026-07-25,20260725T045444401842-0400,2026-07-25T08:54:44.401842+00:00,04:54:40.540121,294,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,68,69.08,79,2026-07-25T08:54:44.401842+00:00,2026-07-25T08:46:30.483918+00:00,0,,,7,68,69.08,0,false,false,7,68,69.08,0,false,false,7,68,69.08,0,false,false,7,68,69.08,0,false,false
C,nyc,2026-07-25,20260725T055322670508-0400,2026-07-25T09:53:22.670508+00:00,05:53:22.367082,353,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,66.92,68,79,2026-07-25T09:53:22.670508+00:00,2026-07-25T09:50:12.546372+00:00,0,,,7,66.92,68,0,false,false,7,66.92,68,0,false,false,7,66.92,68,0,false,false,7,66.92,68,0,false,false
C,nyc,2026-07-25,20260725T160036606276-0400,2026-07-25T20:00:36.606276+00:00,16:00:36.388057,960,peak_heating_window,F,M2_empty_history,no_valid_row_change,,,,16,78.08,78.98,79,2026-07-25T20:00:36.606276+00:00,2026-07-25T19:53:34.908006+00:00,0,,,16,78.08,78.98,0,false,false,16,78.08,78.98,0,false,false,16,78.08,78.98,0,false,false,16,78.08,78.98,0,false,false
C,nyc,2026-07-25,20260725T161433102550-0400,2026-07-25T20:14:33.102550+00:00,16:14:32.890757,974,peak_heating_window,F,M2_empty_history,no_valid_row_change,,,,16,75.92,78.98,79,2026-07-25T20:14:33.102550+00:00,2026-07-25T20:09:45.831932+00:00,0,,,16,75.92,78.98,0,false,false,16,75.92,78.98,0,false,false,16,75.92,78.98,0,false,false,16,75.92,78.98,0,false,false
C,nyc,2026-07-26,20260726T005923136141-0400,2026-07-26T04:59:23.136141+00:00,00:59:22.160298,59,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,69.98,71.06,82,2026-07-26T04:59:23.136141+00:00,2026-07-26T04:50:17.241312+00:00,0,,,7,69.98,71.06,0,false,false,7,69.98,71.06,0,false,false,7,69.98,71.06,0,false,false,7,69.98,71.06,0,false,false
C,nyc,2026-07-26,20260726T025522840024-0400,2026-07-26T06:55:22.840024+00:00,02:55:22.507845,175,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,69.08,69.98,82,2026-07-26T06:55:22.840024+00:00,2026-07-26T06:49:00.350030+00:00,0,,,7,69.08,69.98,0,false,false,7,69.08,69.98,0,false,false,7,69.08,69.98,0,false,false,7,69.08,69.98,0,false,false
C,nyc,2026-07-26,20260726T045929805725-0400,2026-07-26T08:59:29.805725+00:00,04:59:28.523685,299,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,68,69.08,82,2026-07-26T08:59:29.805725+00:00,2026-07-26T08:50:17.757056+00:00,0,,,7,68,69.08,0,false,false,7,68,69.08,0,false,false,7,68,69.08,0,false,false,7,68,69.08,0,false,false
C,nyc,2026-07-26,20260726T085731507156-0400,2026-07-26T12:57:31.507156+00:00,08:57:31.303752,537,other,F,M2_empty_history,no_valid_row_change,,,,8,71.06,71.96,82,2026-07-26T12:57:31.507156+00:00,2026-07-26T12:54:29.437020+00:00,0,,,8,71.06,71.96,0,false,false,8,71.06,71.96,0,false,false,8,71.06,71.96,0,false,false,8,71.06,71.96,0,false,false
C,nyc,2026-07-27,20260727T020024828329-0400,2026-07-27T06:00:24.828329+00:00,02:00:23.779597,120,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.94,75.02,84,2026-07-27T06:00:24.828329+00:00,2026-07-27T05:51:09.962320+00:00,0,,,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false
C,nyc,2026-07-27,20260727T025506852392-0400,2026-07-27T06:55:06.852392+00:00,02:55:05.892609,175,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.04,73.94,84,2026-07-27T06:55:06.852392+00:00,2026-07-27T06:46:01.491071+00:00,0,,,7,73.04,73.94,0,false,false,7,73.04,73.94,0,false,false,7,73.04,73.94,0,false,false,7,73.04,73.94,0,false,false
C,nyc,2026-07-28,20260728T005521648565-0400,2026-07-28T04:55:21.648565+00:00,00:55:20.434405,55,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,75.02,75.92,80,2026-07-28T04:55:21.648565+00:00,2026-07-28T04:46:15.575536+00:00,0,,,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false,7,75.02,75.92,0,false,false
C,nyc,2026-07-28,20260728T030040164926-0400,2026-07-28T07:00:40.164926+00:00,03:00:39.189616,180,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.94,75.02,80,2026-07-28T07:00:40.164926+00:00,2026-07-28T06:51:04.121519+00:00,0,,,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false
C,nyc,2026-07-28,20260728T045441453084-0400,2026-07-28T08:54:41.453084+00:00,04:54:40.558197,294,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.04,73.94,80,2026-07-28T08:54:41.453084+00:00,2026-07-28T08:51:42.498558+00:00,0,,,7,73.04,73.94,0,false,false,7,73.04,73.94,0,false,false,7,73.04,73.94,0,false,false,7,73.04,73.94,0,false,false
C,nyc,2026-07-28,20260728T055426693742-0400,2026-07-28T09:54:26.693742+00:00,05:54:26.493153,354,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,71.96,73.04,80,2026-07-28T09:54:26.693742+00:00,2026-07-28T09:46:37.722475+00:00,0,,,7,71.96,73.04,0,false,false,7,71.96,73.04,0,false,false,7,71.96,73.04,0,false,false,7,71.96,73.04,0,false,false
C,nyc,2026-07-28,20260728T065635864343-0400,2026-07-28T10:56:35.864343+00:00,06:56:35.653585,416,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,71.96,73.04,80,2026-07-28T10:56:35.864343+00:00,2026-07-28T10:54:26.620212+00:00,0,,,7,71.96,73.04,0,false,false,7,71.96,73.04,0,false,false,7,71.96,73.04,0,false,false,7,71.96,73.04,0,false,false
C,nyc,2026-07-28,20260728T065839759369-0400,2026-07-28T10:58:39.759369+00:00,06:58:39.551046,418,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,71.96,73.04,80,2026-07-28T10:58:39.759369+00:00,2026-07-28T10:57:26.420143+00:00,0,,,7,71.96,73.04,0,false,false,7,71.96,73.04,0,false,false,7,71.96,73.04,0,false,false,7,71.96,73.04,0,false,false
C,nyc,2026-07-28,20260728T105627006307-0400,2026-07-28T14:56:27.006307+00:00,10:56:26.824885,656,other,F,M2_empty_history,no_valid_row_change,,,,10,78.8,80.06,80,2026-07-28T14:56:27.006307+00:00,2026-07-28T14:54:30.062709+00:00,0,,,10,78.8,80.06,0,false,false,10,78.8,80.06,0,false,false,10,78.8,80.06,0,false,false,10,78.8,80.06,0,false,false
C,nyc,2026-07-29,20260729T001544242628-0400,2026-07-29T04:15:44.242628+00:00,00:15:43.941036,15,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,73.94,75.02,81,2026-07-29T04:15:44.242628+00:00,2026-07-29T04:09:41.043427+00:00,0,,,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false,7,73.94,75.02,0,false,false
C,nyc,2026-07-29,20260729T015002456847-0400,2026-07-29T05:50:02.456847+00:00,01:50:01.374253,110,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,71.6,73.94,81,2026-07-29T05:50:02.456847+00:00,2026-07-29T05:40:56.914632+00:00,0,,,7,71.6,73.94,0,false,false,7,71.6,73.94,0,false,false,7,71.6,73.94,0,false,false,7,71.6,73.94,0,false,false
C,nyc,2026-07-29,20260729T015907956749-0400,2026-07-29T05:59:07.956749+00:00,01:59:06.886064,119,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,71.06,71.6,81,2026-07-29T05:59:07.956749+00:00,2026-07-29T05:50:02.456847+00:00,0,,,7,71.06,71.6,0,false,false,7,71.06,71.6,0,false,false,7,71.06,71.6,0,false,false,7,71.06,71.6,0,false,false
C,nyc,2026-07-29,20260729T021727283868-0400,2026-07-29T06:17:27.283868+00:00,02:17:26.223557,137,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,69.98,71.06,81,2026-07-29T06:17:27.283868+00:00,2026-07-29T06:08:20.939537+00:00,0,,,7,69.98,71.06,0,false,false,7,69.98,71.06,0,false,false,7,69.98,71.06,0,false,false,7,69.98,71.06,0,false,false
C,nyc,2026-07-29,20260729T035757024392-0400,2026-07-29T07:57:57.024392+00:00,03:57:56.013432,237,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,69.98,71.06,81,2026-07-29T07:57:57.024392+00:00,2026-07-29T07:48:50.148649+00:00,0,,,7,69.98,71.06,0,false,false,7,69.98,71.06,0,false,false,7,69.98,71.06,0,false,false,7,69.98,71.06,0,false,false
C,nyc,2026-07-29,20260729T135534601557-0400,2026-07-29T17:55:34.601557+00:00,13:55:34.390628,835,settlement_window,F,M2_empty_history,no_valid_row_change,,,,13,78.08,78.98,81,2026-07-29T17:55:34.601557+00:00,2026-07-29T17:53:13.499426+00:00,0,,,13,78.08,78.98,0,false,false,13,78.08,78.98,0,false,false,13,78.08,78.98,0,false,false,13,78.08,78.98,0,false,false
C,nyc,2026-07-30,20260730T025637902854-0400,2026-07-30T06:56:37.902854+00:00,02:56:36.858790,176,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,71.06,71.96,76,2026-07-30T06:56:37.902854+00:00,2026-07-30T06:47:32.442172+00:00,0,,,7,71.06,71.96,0,false,false,7,71.06,71.96,0,false,false,7,71.06,71.96,0,false,false,7,71.06,71.96,0,false,false
C,nyc,2026-07-30,20260730T045435073086-0400,2026-07-30T08:54:35.073086+00:00,04:54:34.204905,294,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,69.98,71.06,76,2026-07-30T08:54:35.073086+00:00,2026-07-30T08:46:04.880004+00:00,0,,,7,69.98,71.06,0,false,false,7,69.98,71.06,0,false,false,7,69.98,71.06,0,false,false,7,69.98,71.06,0,false,false
C,nyc,2026-07-30,20260730T054526115288-0400,2026-07-30T09:45:26.115288+00:00,05:45:25.961792,345,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,69.08,69.98,76,2026-07-30T09:45:26.115288+00:00,2026-07-30T09:40:48.501616+00:00,0,,,7,69.08,69.98,0,false,false,7,69.08,69.98,0,false,false,7,69.08,69.98,0,false,false,7,69.08,69.98,0,false,false
C,nyc,2026-07-30,20260730T055226030751-0400,2026-07-30T09:52:26.030751+00:00,05:52:25.872347,352,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,69.08,69.98,76,2026-07-30T09:52:26.030751+00:00,2026-07-30T09:51:34.652584+00:00,0,,,7,69.08,69.98,0,false,false,7,69.08,69.98,0,false,false,7,69.08,69.98,0,false,false,7,69.08,69.98,0,false,false
C,san-francisco,2026-07-03,20260703T035918-0400,2026-07-03T07:59:18.766953+00:00,00:59:18.589237,59,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,55.94,57.02,69,2026-07-03T07:59:18.766953+00:00,2026-07-03T07:55:14.554180+00:00,0,,,7,55.94,57.02,0,false,false,7,55.94,57.02,0,false,false,7,55.94,57.02,0,false,false,7,55.94,57.02,0,false,false
C,san-francisco,2026-07-03,20260703T075920-0400,2026-07-03T11:59:20.529057+00:00,04:59:20.319552,299,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,55.94,57.02,69,2026-07-03T11:59:20.529057+00:00,2026-07-03T11:51:06.901356+00:00,0,,,7,55.94,57.02,0,false,false,7,55.94,57.02,0,false,false,7,55.94,57.02,0,false,false,7,55.94,57.02,0,false,false
C,san-francisco,2026-07-04,20260704T152741720694-0400,2026-07-04T19:27:41.720694+00:00,12:27:41.451111,747,settlement_window,F,M2_empty_history,no_valid_row_change,,,,12,55.04,66.02,68,2026-07-04T19:27:41.720694+00:00,2026-07-04T19:22:33.295632+00:00,0,,,12,55.04,66.02,0,false,false,12,55.04,66.02,0,false,false,12,55.04,66.02,0,false,false,12,55.04,66.02,0,false,false
C,san-francisco,2026-07-05,20260705T075858092793-0400,2026-07-05T11:58:58.092793+00:00,04:58:57.830201,298,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,55.94,57.02,68,2026-07-05T11:58:58.092793+00:00,2026-07-05T11:50:24.408636+00:00,0,,,7,55.94,57.02,0,false,false,7,55.94,57.02,0,false,false,7,55.94,57.02,0,false,false,7,55.94,57.02,0,false,false
C,san-francisco,2026-07-05,20260705T113327065752-0400,2026-07-05T15:33:27.065752+00:00,08:33:26.802530,513,other,F,M2_empty_history,no_valid_row_change,,,,8,57.02,57.92,68,2026-07-05T15:33:27.065752+00:00,2026-07-05T15:24:18.935896+00:00,0,,,8,57.02,57.92,0,false,false,8,57.02,57.92,0,false,false,8,57.02,57.92,0,false,false,8,57.02,57.92,0,false,false
C,san-francisco,2026-07-05,20260705T131247354274-0400,2026-07-05T17:12:47.354274+00:00,10:12:47.090363,612,other,F,M2_empty_history,no_valid_row_change,,,,10,60.08,62.96,68,2026-07-05T17:12:47.354274+00:00,2026-07-05T17:04:36.852959+00:00,0,,,10,60.08,62.96,0,false,false,10,60.08,62.96,0,false,false,10,60.08,62.96,0,false,false,10,60.08,62.96,0,false,false
C,san-francisco,2026-07-05,20260705T142625655377-0400,2026-07-05T18:26:25.655377+00:00,11:26:25.407492,686,other,F,M2_empty_history,no_valid_row_change,,,,11,62.96,64.94,68,2026-07-05T18:26:25.655377+00:00,2026-07-05T18:26:24.538522+00:00,0,,,11,62.96,64.94,0,false,false,11,62.96,64.94,0,false,false,11,62.96,64.94,0,false,false,11,62.96,64.94,0,false,false
C,san-francisco,2026-07-08,20260708T065955778697-0400,2026-07-08T10:59:55.778697+00:00,03:59:55.442846,239,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,55.04,55.94,64,2026-07-08T10:59:55.778697+00:00,2026-07-08T10:58:18.946267+00:00,0,,,7,55.04,55.94,0,false,false,7,55.04,55.94,0,false,false,7,55.04,55.94,0,false,false,7,55.04,55.94,0,false,false
C,san-francisco,2026-07-09,20260709T055943660610-0400,2026-07-09T09:59:43.660610+00:00,02:59:42.957887,179,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,55.04,55.94,67,2026-07-09T09:59:43.660610+00:00,2026-07-09T09:53:30.975398+00:00,0,,,7,55.04,55.94,0,false,false,7,55.04,55.94,0,false,false,7,55.04,55.94,0,false,false,7,55.04,55.94,0,false,false
C,san-francisco,2026-07-09,20260709T090413158520-0400,2026-07-09T13:04:13.158520+00:00,06:04:12.833050,364,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,55.04,55.94,67,2026-07-09T13:04:13.158520+00:00,2026-07-09T12:58:49.700517+00:00,0,,,7,55.04,55.94,0,false,false,7,55.04,55.94,0,false,false,7,55.04,55.94,0,false,false,7,55.04,55.94,0,false,false
C,san-francisco,2026-07-09,20260709T115639342341-0400,2026-07-09T15:56:39.342341+00:00,08:56:39.038079,536,other,F,M2_empty_history,no_valid_row_change,,,,8,55.04,55.94,67,2026-07-09T15:56:39.342341+00:00,2026-07-09T15:47:15.184198+00:00,0,,,8,55.04,55.94,0,false,false,8,55.04,55.94,0,false,false,8,55.04,55.94,0,false,false,8,55.04,55.94,0,false,false
C,san-francisco,2026-07-09,20260709T121735047322-0400,2026-07-09T16:17:35.047322+00:00,09:17:33.433642,557,other,F,M2_empty_history,no_valid_row_change,,,,9,55.94,57.02,67,2026-07-09T16:17:35.047322+00:00,2026-07-09T16:06:14.220714+00:00,0,,,9,55.94,57.02,0,false,false,9,55.94,57.02,0,false,false,9,55.94,57.02,0,false,false,9,55.94,57.02,0,false,false
C,san-francisco,2026-07-09,20260709T150020114535-0400,2026-07-09T19:00:20.114535+00:00,12:00:19.820510,720,settlement_window,F,M2_empty_history,no_valid_row_change,,,,12,62.06,62.96,67,2026-07-09T19:00:20.114535+00:00,2026-07-09T18:59:19.424710+00:00,0,,,12,62.06,62.96,0,false,false,12,62.06,62.96,0,false,false,12,62.06,62.96,0,false,false,12,62.06,62.96,0,false,false
C,san-francisco,2026-07-10,20260710T035932851953-0400,2026-07-10T07:59:32.851953+00:00,00:59:31.306741,59,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,55.94,57.02,65,2026-07-10T07:59:32.851953+00:00,2026-07-10T07:45:01.108079+00:00,0,,,7,55.94,57.02,0,false,false,7,55.94,57.02,0,false,false,7,55.94,57.02,0,false,false,7,55.94,57.02,0,false,false
C,san-francisco,2026-07-10,20260710T085900070611-0400,2026-07-10T12:59:00.070611+00:00,05:58:59.520378,358,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,55.04,55.94,65,2026-07-10T12:59:00.070611+00:00,2026-07-10T12:51:32.454632+00:00,0,,,7,55.04,55.94,0,false,false,7,55.04,55.94,0,false,false,7,55.04,55.94,0,false,false,7,55.04,55.94,0,false,false
C,san-francisco,2026-07-10,20260710T130423711566-0400,2026-07-10T17:04:23.711566+00:00,10:04:23.340565,604,other,F,M2_empty_history,no_valid_row_change,,,,10,57.92,60.08,65,2026-07-10T17:04:23.711566+00:00,2026-07-10T17:01:40.046479+00:00,0,,,10,57.92,60.08,0,false,false,10,57.92,60.08,0,false,false,10,57.92,60.08,0,false,false,10,57.92,60.08,0,false,false
C,san-francisco,2026-07-11,20260711T050056180518-0400,2026-07-11T09:00:56.180518+00:00,02:00:55.439624,120,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,53.96,55.04,67,2026-07-11T09:00:56.180518+00:00,2026-07-11T08:41:16.226484+00:00,0,,,7,53.96,55.04,0,false,false,7,53.96,55.04,0,false,false,7,53.96,55.04,0,false,false,7,53.96,55.04,0,false,false
C,san-francisco,2026-07-11,20260711T055914659725-0400,2026-07-11T09:59:14.659725+00:00,02:59:14.355500,179,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,53.06,53.96,67,2026-07-11T09:59:14.659725+00:00,2026-07-11T09:56:02.639169+00:00,0,,,7,53.06,53.96,0,false,false,7,53.06,53.96,0,false,false,7,53.06,53.96,0,false,false,7,53.06,53.96,0,false,false
C,san-francisco,2026-07-11,20260711T121703140852-0400,2026-07-11T16:17:03.140852+00:00,09:17:01.767237,557,other,F,M2_empty_history,no_valid_row_change,,,,9,57.02,60.08,67,2026-07-11T16:17:03.140852+00:00,2026-07-11T16:15:59.275357+00:00,0,,,9,57.02,60.08,0,false,false,9,57.02,60.08,0,false,false,9,57.02,60.08,0,false,false,9,57.02,60.08,0,false,false
C,san-francisco,2026-07-14,20260714T035924104835-0400,2026-07-14T07:59:24.104835+00:00,00:59:23.804078,59,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,60.98,62.96,81,2026-07-14T07:59:24.104835+00:00,2026-07-14T07:55:52.526274+00:00,0,,,7,60.98,62.96,0,false,false,7,60.98,62.96,0,false,false,7,60.98,62.96,0,false,false,7,60.98,62.96,0,false,false
C,san-francisco,2026-07-14,20260714T060039108513-0400,2026-07-14T10:00:39.108513+00:00,03:00:38.872929,180,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,60.98,62.06,81,2026-07-14T10:00:39.108513+00:00,2026-07-14T09:54:07.112396+00:00,0,,,7,60.98,62.06,0,false,false,7,60.98,62.06,0,false,false,7,60.98,62.06,0,false,false,7,60.98,62.06,0,false,false
C,san-francisco,2026-07-14,20260714T065931734161-0400,2026-07-14T10:59:31.734161+00:00,03:59:31.331904,239,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,60.08,60.98,81,2026-07-14T10:59:31.734161+00:00,2026-07-14T10:57:46.055976+00:00,0,,,7,60.08,60.98,0,false,false,7,60.08,60.98,0,false,false,7,60.08,60.98,0,false,false,7,60.08,60.98,0,false,false
C,san-francisco,2026-07-15,20260715T035845472403-0400,2026-07-15T07:58:45.472403+00:00,00:58:45.155809,58,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,62.96,64.04,73,2026-07-15T07:58:45.472403+00:00,2026-07-15T07:55:12.874615+00:00,0,,,7,62.96,64.04,0,false,false,7,62.96,64.04,0,false,false,7,62.96,64.04,0,false,false,7,62.96,64.04,0,false,false
C,san-francisco,2026-07-15,20260715T045904697458-0400,2026-07-15T08:59:04.697458+00:00,01:59:03.706213,119,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,60.98,62.96,73,2026-07-15T08:59:04.697458+00:00,2026-07-15T08:50:00.156721+00:00,0,,,7,60.98,62.96,0,false,false,7,60.98,62.96,0,false,false,7,60.98,62.96,0,false,false,7,60.98,62.96,0,false,false
C,san-francisco,2026-07-15,20260715T065939107199-0400,2026-07-15T10:59:39.107199+00:00,03:59:38.911481,239,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,59,60.98,73,2026-07-15T10:59:39.107199+00:00,2026-07-15T10:57:28.693740+00:00,0,,,7,59,60.98,0,false,false,7,59,60.98,0,false,false,7,59,60.98,0,false,false,7,59,60.98,0,false,false
C,san-francisco,2026-07-15,20260715T140046482891-0400,2026-07-15T18:00:46.482891+00:00,11:00:46.217778,660,other,F,M2_empty_history,no_valid_row_change,,,,11,66.92,69.08,73,2026-07-15T18:00:46.482891+00:00,2026-07-15T17:59:14.764051+00:00,0,,,11,66.92,69.08,0,false,false,11,66.92,69.08,0,false,false,11,66.92,69.08,0,false,false,11,66.92,69.08,0,false,false
C,san-francisco,2026-07-16,20260716T051051559937-0400,2026-07-16T09:10:51.559937+00:00,02:10:50.601566,130,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,57.92,59,69,2026-07-16T09:10:51.559937+00:00,2026-07-16T09:01:44.173078+00:00,0,,,7,57.92,59,0,false,false,7,57.92,59,0,false,false,7,57.92,59,0,false,false,7,57.92,59,0,false,false
C,san-francisco,2026-07-17,20260717T040045508985-0400,2026-07-17T08:00:45.508985+00:00,01:00:45.018417,60,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,57.02,57.92,67,2026-07-17T08:00:45.508985+00:00,2026-07-17T07:55:43.424558+00:00,0,,,7,57.02,57.92,0,false,false,7,57.02,57.92,0,false,false,7,57.02,57.92,0,false,false,7,57.02,57.92,0,false,false
C,san-francisco,2026-07-17,20260717T064951982557-0400,2026-07-17T10:49:51.982557+00:00,03:49:51.565750,229,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,55.94,57.02,67,2026-07-17T10:49:51.982557+00:00,2026-07-17T10:48:45.389055+00:00,0,,,7,55.94,57.02,0,false,false,7,55.94,57.02,0,false,false,7,55.94,57.02,0,false,false,7,55.94,57.02,0,false,false
C,san-francisco,2026-07-17,20260717T075954529924-0400,2026-07-17T11:59:54.529924+00:00,04:59:54.257060,299,pre_dawn,F,M2_empty_history,no_valid_row_change,,,,7,55.94,57.02,67,2026-07-17T11:59:54.529924+00:00,2026-07-17T11:52:31.096765+00:00,0,,,7,55.94,57.02,0,false,false,7,55.94,57.02,0,false,false,7,55.94,57.02,0,false,false,7,55.94,57.02,0,false,false
