stratum,market_id,target_date,snapshot_id,local_time,minute_of_day,high_so_far,prev_running_max,drop_degrees,wu_history_rows,wu_history_max_c,wu_current_max_since_7am_c,current_temp,rows_changed,rows_dropped,latest_datetime_changed,cutoff_hour_changed,previous_cutoff_hour,cutoff_hour,cutoff_delta,capture_minute,previous_capture_minute,rows_lost_within_window,source_kind,mechanism,settled_high
C,denver,2026-07-23,20260723T050842507690-0400,03:08:42.176442,188,67.46,69.62,2.16000000000001,0,,,67.46,0,0,false,false,7,7,0,188,184,0,station,M2_empty_history,85
C,denver,2026-07-23,20260723T062603505548-0400,04:26:02.598257,266,67.28,69.62,2.34,0,,,67.28,0,0,false,false,7,7,0,266,257,0,station,M2_empty_history,85
C,denver,2026-07-23,20260723T071430727722-0400,05:14:30.538511,314,66.2,69.62,3.42,0,,,66.2,0,0,false,false,7,7,0,314,311,0,station,M2_empty_history,85
C,denver,2026-07-23,20260723T072944214647-0400,05:29:43.313293,329,66.2,69.62,3.42,0,,,66.2,0,0,false,false,7,7,0,329,329,0,station,M2_empty_history,85
C,denver,2026-07-23,20260723T080931622625-0400,06:09:31.396573,369,65.12,69.62,4.5,0,,,65.12,0,0,false,false,7,7,0,369,366,0,station,M2_empty_history,85
C,denver,2026-07-23,20260723T082124749776-0400,06:21:24.457515,381,65.12,69.62,4.5,0,,,65.12,0,0,false,false,7,7,0,381,380,0,station,M2_empty_history,85
C,denver,2026-07-24,20260724T030823319428-0400,01:08:23.056890,68,69.08,69.8,0.719999999999999,0,,,69.08,0,0,false,false,7,7,0,68,65,0,station,M2_empty_history,96
C,denver,2026-07-24,20260724T055303629070-0400,03:53:02.565573,233,68.72,69.8,1.08,0,,,68.72,0,0,false,false,7,7,0,233,223,0,station,M2_empty_history,96
C,denver,2026-07-24,20260724T063622492870-0400,04:36:22.240316,276,68,69.8,1.8,0,,,68,0,0,false,false,7,7,0,276,269,0,station,M2_empty_history,96
C,denver,2026-07-24,20260724T081854699086-0400,06:18:53.707087,378,67.82,69.8,1.98,0,,,67.82,0,0,false,false,7,7,0,378,369,0,station,M2_empty_history,96
C,denver,2026-07-24,20260724T083824137774-0400,06:38:23.966369,398,66.92,69.8,2.88,0,,,66.92,0,0,false,false,7,7,0,398,397,0,station,M2_empty_history,96
C,denver,2026-07-24,20260724T102626998584-0400,08:26:26.764320,506,69.98,75.2,5.22,0,,,69.98,0,0,false,false,8,8,0,506,497,0,station,M2_empty_history,96
C,denver,2026-07-24,20260724T182433110514-0400,16:24:32.879776,984,94.28,95.72,1.44,0,,,94.28,0,0,false,false,16,16,0,984,981,0,station,M2_empty_history,96
C,denver,2026-07-25,20260725T033731631322-0400,01:37:31.426015,97,74.3,74.84,0.540000000000006,0,,,74.3,0,0,false,false,7,7,0,97,92,0,station,M2_empty_history,101
C,denver,2026-07-25,20260725T080036411002-0400,06:00:36.176833,360,73.04,75.74,2.7,0,,,73.04,0,0,false,false,7,7,0,360,357,0,station,M2_empty_history,101
C,denver,2026-07-25,20260725T080733870874-0400,06:07:33.680470,367,70.52,75.74,5.22000000000001,0,,,70.52,0,0,false,false,7,7,0,367,366,0,station,M2_empty_history,101
C,denver,2026-07-25,20260725T090728496079-0400,07:07:28.284145,427,69.98,75.74,5.76000000000001,0,,,69.98,0,0,false,false,7,7,0,427,412,0,station,M2_empty_history,101
C,denver,2026-07-25,20260725T111441489561-0400,09:14:41.270429,554,78.98,82.58,3.59999999999999,0,,,78.98,0,0,false,false,9,9,0,554,551,0,station,M2_empty_history,101
C,denver,2026-07-25,20260725T130026384694-0400,11:00:26.155897,660,78.98,86.54,7.55999999999999,0,,,78.98,0,0,false,true,10,11,1,660,657,0,station,M2_empty_history,101
C,denver,2026-07-25,20260725T133632851675-0400,11:36:32.623893,696,86.54,91.58,5.04000000000002,0,,,86.54,0,0,false,false,11,11,0,696,694,0,station,M2_empty_history,101
C,denver,2026-07-25,20260725T141052470827-0400,12:10:51.489917,730,91.58,95,3.41999999999999,0,,,91.58,0,0,false,false,12,12,0,730,730,0,station,M2_empty_history,101
C,denver,2026-07-25,20260725T150824702108-0400,13:08:24.533714,788,86.54,95,8.46000000000001,0,,,86.54,0,0,false,true,12,13,1,788,776,0,station,M2_empty_history,101
C,denver,2026-07-26,20260726T040837443178-0400,02:08:37.217483,128,76.46,79.7,3.24000000000001,0,,,76.46,0,0,false,false,7,7,0,128,121,0,station,M2_empty_history,101
C,denver,2026-07-26,20260726T050942250009-0400,03:09:41.903323,189,75.2,79.7,4.5,0,,,75.2,0,0,false,false,7,7,0,189,188,0,station,M2_empty_history,101
C,denver,2026-07-26,20260726T063027308871-0400,04:30:27.134323,270,72.68,79.7,7.02,0,,,72.68,0,0,false,false,7,7,0,270,262,0,station,M2_empty_history,101
C,denver,2026-07-26,20260726T072621732770-0400,05:26:20.643067,326,71.96,79.7,7.74000000000001,0,,,71.96,0,0,false,false,7,7,0,326,317,0,station,M2_empty_history,101
