stratum,market_id,target_date,snapshot_id,served_floor_bucket,served_high_so_far,raw_wu_max_since_7am,raw_station_max_since_7am
C,san-francisco,2026-07-23,20260723T140132417662-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-23,20260723T150209692434-0400,65,64.94,,64.94
C,san-francisco,2026-07-23,20260723T160603522489-0400,68,68.0,,68.0
C,san-francisco,2026-07-23,20260723T170041066673-0400,68,68.0,,68.0
C,san-francisco,2026-07-23,20260723T180424908528-0400,69,69.08,,69.08
C,san-francisco,2026-07-23,20260723T190808600649-0400,69,69.08,,69.08
C,san-francisco,2026-07-23,20260723T200100022731-0400,69,69.08,,69.08
C,san-francisco,2026-07-23,20260723T210641882697-0400,69,69.08,,69.08
C,san-francisco,2026-07-23,20260723T220144544800-0400,69,69.08,,69.08
C,san-francisco,2026-07-23,20260723T230632649124-0400,69,69.08,,69.08
C,san-francisco,2026-07-23,20260724T000145666160-0400,69,69.08,,69.08
C,san-francisco,2026-07-23,20260724T010611010434-0400,69,69.08,,69.08
C,san-francisco,2026-07-23,20260724T020123955844-0400,69,69.08,,69.08
C,san-francisco,2026-07-24,20260724T030042523202-0400,61,60.980000000000004,,
C,san-francisco,2026-07-24,20260724T040441830740-0400,61,60.980000000000004,,
C,san-francisco,2026-07-24,20260724T050652115973-0400,60,60.08,,
C,san-francisco,2026-07-24,20260724T060124549341-0400,60,60.08,,
C,san-francisco,2026-07-24,20260724T070505258252-0400,60,60.08,,
C,san-francisco,2026-07-24,20260724T080852082596-0400,60,60.08,,
C,san-francisco,2026-07-24,20260724T090333967477-0400,60,60.08,,
C,san-francisco,2026-07-24,20260724T100715156038-0400,60,60.08,,60.08
C,san-francisco,2026-07-24,20260724T110147856527-0400,61,60.980000000000004,,60.980000000000004
C,san-francisco,2026-07-24,20260724T120042886353-0400,63,62.959999999999994,,62.959999999999994
C,san-francisco,2026-07-24,20260724T130008478815-0400,64,64.04,,64.04
C,san-francisco,2026-07-24,20260724T140033919181-0400,67,66.92,,66.92
C,san-francisco,2026-07-24,20260724T150749458853-0400,67,66.92,,66.92
C,san-francisco,2026-07-24,20260724T160242580442-0400,68,68.0,,68.0
C,san-francisco,2026-07-24,20260724T170625060347-0400,69,69.08,,69.08
C,san-francisco,2026-07-24,20260724T180028312898-0400,70,69.98,,69.98
C,san-francisco,2026-07-24,20260724T190456053383-0400,70,69.98,,69.98
C,san-francisco,2026-07-24,20260724T200849630090-0400,70,69.98,,69.98
C,san-francisco,2026-07-24,20260724T210335232449-0400,70,69.98,,69.98
C,san-francisco,2026-07-24,20260724T220049187971-0400,70,69.98,,69.98
C,san-francisco,2026-07-24,20260724T230254265672-0400,70,69.98,,69.98
C,san-francisco,2026-07-24,20260725T000717741838-0400,70,69.98,,69.98
C,san-francisco,2026-07-24,20260725T010227042251-0400,70,69.98,,69.98
C,san-francisco,2026-07-24,20260725T020653753612-0400,70,69.98,,69.98
C,san-francisco,2026-07-25,20260725T030045488209-0400,61,60.980000000000004,,
C,san-francisco,2026-07-25,20260725T040447818393-0400,61,60.980000000000004,,
C,san-francisco,2026-07-25,20260725T050133817279-0400,61,60.980000000000004,,
C,san-francisco,2026-07-25,20260725T060514216414-0400,61,60.980000000000004,,
C,san-francisco,2026-07-25,20260725T070857864312-0400,60,60.08,,
C,san-francisco,2026-07-25,20260725T080336002047-0400,60,60.08,,
C,san-francisco,2026-07-25,20260725T090725447722-0400,60,60.08,,
C,san-francisco,2026-07-25,20260725T100157942297-0400,61,60.980000000000004,,60.980000000000004
C,san-francisco,2026-07-25,20260725T110543974671-0400,63,62.959999999999994,,62.959999999999994
C,san-francisco,2026-07-25,20260725T120020236946-0400,65,64.94,,64.94
C,san-francisco,2026-07-25,20260725T130403346442-0400,66,66.02,,66.02
C,san-francisco,2026-07-25,20260725T140756913251-0400,67,66.92,,66.92
C,san-francisco,2026-07-25,20260725T150245592924-0400,69,69.08,,69.08
C,san-francisco,2026-07-25,20260725T160640785836-0400,70,69.98,,69.98
C,san-francisco,2026-07-25,20260725T170117498757-0400,70,69.98,,69.98
C,san-francisco,2026-07-25,20260725T180503700982-0400,70,69.98,,69.98
C,san-francisco,2026-07-25,20260725T190859741702-0400,70,69.98,,69.98
C,san-francisco,2026-07-25,20260725T200350212523-0400,70,69.98,,69.98
C,san-francisco,2026-07-25,20260725T210745483485-0400,70,69.98,,69.98
C,san-francisco,2026-07-25,20260725T220242616820-0400,70,69.98,,69.98
C,san-francisco,2026-07-25,20260725T230050413012-0400,70,69.98,,69.98
C,san-francisco,2026-07-25,20260726T000600483365-0400,70,69.98,,69.98
C,san-francisco,2026-07-25,20260726T010130428401-0400,70,69.98,,69.98
C,san-francisco,2026-07-25,20260726T020606766701-0400,70,69.98,,69.98
C,san-francisco,2026-07-26,20260726T030046701518-0400,62,62.059999999999995,,
C,san-francisco,2026-07-26,20260726T040505844054-0400,61,60.980000000000004,,
C,san-francisco,2026-07-26,20260726T050152123542-0400,60,60.08,,
C,san-francisco,2026-07-26,20260726T060902724178-0400,60,60.08,,
C,san-francisco,2026-07-26,20260726T070345856444-0400,60,60.08,,
C,san-francisco,2026-07-26,20260726T080733166393-0400,60,60.08,,
C,san-francisco,2026-07-26,20260726T090213768157-0400,60,60.08,,
C,san-francisco,2026-07-26,20260726T100553084904-0400,60,60.08,,60.08
C,san-francisco,2026-07-26,20260726T110026017778-0400,61,60.980000000000004,,
C,san-francisco,2026-07-26,20260726T120408582044-0400,61,60.980000000000004,,60.980000000000004
C,san-francisco,2026-07-26,20260726T130800044848-0400,61,60.980000000000004,,60.980000000000004
C,san-francisco,2026-07-26,20260726T140244087873-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-26,20260726T150632266739-0400,64,64.04,,64.04
C,san-francisco,2026-07-26,20260726T160124496763-0400,66,66.02,,66.02
C,san-francisco,2026-07-26,20260726T170519737424-0400,68,68.0,,68.0
C,san-francisco,2026-07-26,20260726T180903467408-0400,68,68.0,,68.0
C,san-francisco,2026-07-26,20260726T190343847500-0400,68,68.0,,68.0
C,san-francisco,2026-07-26,20260726T200731753323-0400,68,68.0,,68.0
C,san-francisco,2026-07-26,20260726T210038532195-0400,68,68.0,,68.0
C,san-francisco,2026-07-26,20260726T220035184511-0400,68,68.0,,68.0
C,san-francisco,2026-07-26,20260726T230139244185-0400,68,68.0,,68.0
C,san-francisco,2026-07-26,20260727T000559025819-0400,68,68.0,,68.0
C,san-francisco,2026-07-26,20260727T010113791865-0400,68,68.0,,68.0
C,san-francisco,2026-07-26,20260727T020537010001-0400,68,68.0,,68.0
C,san-francisco,2026-07-27,20260727T030038156253-0400,60,60.08,,
C,san-francisco,2026-07-27,20260727T040430163446-0400,60,60.08,,
C,san-francisco,2026-07-27,20260727T050226126104-0400,59,59.0,,
C,san-francisco,2026-07-27,20260727T060618456636-0400,59,59.0,,
C,san-francisco,2026-07-27,20260727T070051689302-0400,59,59.0,,
C,san-francisco,2026-07-27,20260727T080437951921-0400,59,59.0,,
C,san-francisco,2026-07-27,20260727T090828436584-0400,59,59.0,,
C,san-francisco,2026-07-27,20260727T100312414295-0400,58,57.92,,
C,san-francisco,2026-07-27,20260727T110701097942-0400,58,57.92,,
C,san-francisco,2026-07-27,20260727T120135265453-0400,60,60.08,,60.08
C,san-francisco,2026-07-27,20260727T130517118152-0400,61,60.980000000000004,,60.980000000000004
C,san-francisco,2026-07-27,20260727T140001394871-0400,61,60.980000000000004,,60.980000000000004
C,san-francisco,2026-07-27,20260727T150347929411-0400,65,64.94,,64.94
C,san-francisco,2026-07-27,20260727T160746569403-0400,67,66.92,,66.92
C,san-francisco,2026-07-27,20260727T170222697526-0400,68,68.0,,68.0
C,san-francisco,2026-07-27,20260727T180603789722-0400,68,68.0,,68.0
C,san-francisco,2026-07-27,20260727T190047903054-0400,69,69.08,,69.08
C,san-francisco,2026-07-27,20260727T200434235291-0400,69,69.08,,69.08
C,san-francisco,2026-07-27,20260727T210833807100-0400,69,69.08,,69.08
C,san-francisco,2026-07-27,20260727T220329197806-0400,69,69.08,,69.08
C,san-francisco,2026-07-27,20260727T230902159942-0400,69,69.08,,69.08
C,san-francisco,2026-07-27,20260728T000414791098-0400,69,69.08,,69.08
C,san-francisco,2026-07-27,20260728T010835010785-0400,69,69.08,,69.08
C,san-francisco,2026-07-27,20260728T020346115682-0400,69,69.08,,69.08
C,san-francisco,2026-07-28,20260728T030030787695-0400,60,60.08,,
C,san-francisco,2026-07-28,20260728T040415691454-0400,60,60.08,,
C,san-francisco,2026-07-28,20260728T050101244327-0400,60,60.08,,
C,san-francisco,2026-07-28,20260728T060439533212-0400,60,60.08,,
C,san-francisco,2026-07-28,20260728T070822973070-0400,59,59.0,,
C,san-francisco,2026-07-28,20260728T080306062425-0400,59,59.0,,
C,san-francisco,2026-07-28,20260728T090705305637-0400,59,59.0,,
C,san-francisco,2026-07-28,20260728T100048433775-0400,60,60.08,,
C,san-francisco,2026-07-28,20260728T110252331251-0400,59,59.0,,59.0
C,san-francisco,2026-07-28,20260728T120002795214-0400,60,60.08,,60.08
C,san-francisco,2026-07-28,20260728T130346580825-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-28,20260728T140739857693-0400,64,64.04,,64.04
C,san-francisco,2026-07-28,20260728T150221022082-0400,67,66.92,,66.92
C,san-francisco,2026-07-28,20260728T160616159053-0400,68,68.0,,68.0
C,san-francisco,2026-07-28,20260728T170057550629-0400,68,68.0,,68.0
C,san-francisco,2026-07-28,20260728T180450004510-0400,70,69.98,,69.98
C,san-francisco,2026-07-28,20260728T190840611295-0400,70,69.98,,69.98
C,san-francisco,2026-07-28,20260728T200325232475-0400,70,69.98,,69.98
C,san-francisco,2026-07-28,20260728T210716773038-0400,70,69.98,,69.98
C,san-francisco,2026-07-28,20260728T220219108840-0400,70,69.98,,69.98
C,san-francisco,2026-07-28,20260728T230659205616-0400,70,69.98,,69.98
C,san-francisco,2026-07-28,20260729T000210823358-0400,70,69.98,,69.98
C,san-francisco,2026-07-28,20260729T010637999625-0400,70,69.98,,69.98
C,san-francisco,2026-07-28,20260729T020243382949-0400,70,69.98,,69.98
C,san-francisco,2026-07-29,20260729T030235375636-0400,61,60.980000000000004,,
C,san-francisco,2026-07-29,20260729T040621353574-0400,60,60.08,,
C,san-francisco,2026-07-29,20260729T050007498972-0400,59,59.0,,
C,san-francisco,2026-07-29,20260729T060741216168-0400,59,59.0,,
C,san-francisco,2026-07-29,20260729T070214512267-0400,59,59.0,,
C,san-francisco,2026-07-29,20260729T080608706691-0400,58,57.92,,
C,san-francisco,2026-07-29,20260729T090044932109-0400,58,57.92,,
C,san-francisco,2026-07-29,20260729T100430712113-0400,59,59.0,,59.0
C,san-francisco,2026-07-29,20260729T110039138913-0400,60,60.08,,60.08
C,san-francisco,2026-07-29,20260729T120249085066-0400,61,60.980000000000004,,60.980000000000004
C,san-francisco,2026-07-29,20260729T130631281905-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-29,20260729T140107889472-0400,64,64.04,,64.04
C,san-francisco,2026-07-29,20260729T150036547374-0400,67,66.92,,66.92
C,san-francisco,2026-07-29,20260729T160043630581-0400,68,68.0,,68.0
C,san-francisco,2026-07-29,20260729T170341739590-0400,68,68.0,,68.0
C,san-francisco,2026-07-29,20260729T180725397874-0400,69,69.08,,69.08
C,san-francisco,2026-07-29,20260729T190206184345-0400,69,69.08,,69.08
C,san-francisco,2026-07-29,20260729T200556387679-0400,69,69.08,,69.08
C,san-francisco,2026-07-29,20260729T210039426214-0400,69,69.08,,69.08
C,san-francisco,2026-07-29,20260729T220057911020-0400,69,69.08,,69.08
C,san-francisco,2026-07-29,20260729T230732997963-0400,69,69.08,,69.08
C,san-francisco,2026-07-29,20260730T000355005409-0400,69,69.08,,69.08
C,san-francisco,2026-07-29,20260730T010823091886-0400,69,69.08,,69.08
C,san-francisco,2026-07-29,20260730T020352718888-0400,69,69.08,,69.08
C,san-francisco,2026-07-30,20260730T030127294449-0400,,,,
C,san-francisco,2026-07-30,20260730T040515009049-0400,59,59.0,,
C,san-francisco,2026-07-30,20260730T050041497164-0400,58,57.92,,
C,san-francisco,2026-07-30,20260730T060428331429-0400,58,57.92,,
C,san-francisco,2026-07-30,20260730T070908280433-0400,58,57.92,,
C,san-francisco,2026-07-30,20260730T080352584153-0400,58,57.92,,
C,san-francisco,2026-07-30,20260730T090742241633-0400,,,,
C,san-francisco,2026-07-30,20260730T100229486069-0400,59,59.0,,59.0
C,san-francisco,2026-07-30,20260730T110616032650-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-30,20260730T120051189081-0400,64,64.04,,64.04
C,san-francisco,2026-07-30,20260730T130432677169-0400,66,66.02,,66.02
C,san-francisco,2026-07-30,20260730T140828074251-0400,69,69.08,,69.08
C,san-francisco,2026-07-30,20260730T150318605402-0400,70,69.98,,69.98
C,san-francisco,2026-07-30,20260730T160716348317-0400,71,71.06,,71.06
C,san-francisco,2026-07-30,20260730T170153531344-0400,73,73.04,,73.04
C,san-francisco,2026-07-30,20260730T180538905698-0400,73,73.04,,73.04
C,san-francisco,2026-07-30,20260730T190019818318-0400,73,73.04,,73.04
C,san-francisco,2026-07-30,20260730T200405633294-0400,73,73.04,,73.04
C,san-francisco,2026-07-30,20260730T210752991567-0400,73,73.04,,73.04
C,san-francisco,2026-07-30,20260730T220255956996-0400,73,73.04,,73.04
C,san-francisco,2026-07-30,20260730T230731793990-0400,73,73.04,,73.04
C,san-francisco,2026-07-30,20260731T000244237837-0400,73,73.04,,73.04
C,san-francisco,2026-07-30,20260731T010710090712-0400,73,73.04,,73.04
C,san-francisco,2026-07-30,20260731T020228694243-0400,73,73.04,,73.04
C,seattle,2026-07-01,20260701T030214-0400,,,,
C,seattle,2026-07-01,20260701T040541-0400,,,,
C,seattle,2026-07-01,20260701T050001-0400,,,,
C,seattle,2026-07-01,20260701T060333-0400,,,,
C,seattle,2026-07-01,20260701T070658-0400,,,,
C,seattle,2026-07-01,20260701T080125-0400,,,,
C,seattle,2026-07-01,20260701T090454-0400,,,,
C,seattle,2026-07-01,20260701T100549-0400,,,,
C,seattle,2026-07-01,20260701T110404-0400,,,,
C,seattle,2026-07-01,20260701T121041-0400,,,,
C,seattle,2026-07-01,20260701T130623-0400,,,,
C,seattle,2026-07-01,20260701T140534-0400,,,,
C,seattle,2026-07-01,20260701T150015-0400,,,,
C,seattle,2026-07-01,20260701T160714-0400,,,,
C,seattle,2026-07-01,20260701T170443-0400,,,,
C,seattle,2026-07-01,20260701T180823-0400,,,,
C,seattle,2026-07-01,20260701T190134-0400,,,,
C,seattle,2026-07-01,20260701T200525-0400,,,,
C,seattle,2026-07-01,20260701T210906-0400,,,,
C,seattle,2026-07-01,20260701T220353-0400,,,,
C,seattle,2026-07-01,20260701T230746-0400,,,,
C,seattle,2026-07-01,20260702T000234-0400,,,,
C,seattle,2026-07-01,20260702T010629-0400,,,,
C,seattle,2026-07-01,20260702T020125-0400,,,,
C,seattle,2026-07-02,20260702T030217-0400,,,,
C,seattle,2026-07-02,20260702T040553-0400,,,,
C,seattle,2026-07-02,20260702T050014-0400,,,,
C,seattle,2026-07-02,20260702T060345-0400,,,,
C,seattle,2026-07-02,20260702T070714-0400,,,,
C,seattle,2026-07-02,20260702T080148-0400,,,,
C,seattle,2026-07-02,20260702T090530-0400,,,,
C,seattle,2026-07-02,20260702T100202-0400,,,,
C,seattle,2026-07-02,20260702T110315-0400,,,,
C,seattle,2026-07-02,20260702T120019-0400,,,,
C,seattle,2026-07-02,20260702T130400-0400,,,,
C,seattle,2026-07-02,20260702T140747-0400,,,,
C,seattle,2026-07-02,20260702T150227-0400,,,,
C,seattle,2026-07-02,20260702T160608-0400,,,,
C,seattle,2026-07-02,20260702T170033-0400,,,,
C,seattle,2026-07-02,20260702T181431-0400,65,64.94,,64.94
C,seattle,2026-07-02,20260702T190010-0400,65,64.94,,64.94
C,seattle,2026-07-02,20260702T200401-0400,65,64.94,,64.94
C,seattle,2026-07-02,20260702T210753-0400,65,64.94,,64.94
C,seattle,2026-07-02,20260702T220347-0400,65,64.94,,64.94
C,seattle,2026-07-02,20260702T230749-0400,65,64.94,,64.94
C,seattle,2026-07-02,20260703T001242-0400,65,64.94,,64.94
C,seattle,2026-07-02,20260703T011458-0400,65,64.94,,64.94
C,seattle,2026-07-02,20260703T020551-0400,65,64.94,,64.94
C,seattle,2026-07-03,20260703T030052-0400,60,60.08,,
C,seattle,2026-07-03,20260703T040427-0400,60,60.08,,
C,seattle,2026-07-03,20260703T050757-0400,60,60.08,,
C,seattle,2026-07-03,20260703T060217-0400,60,60.08,,
C,seattle,2026-07-03,20260703T070547-0400,59,59.0,,
C,seattle,2026-07-03,20260703T080019-0400,59,59.0,,
C,seattle,2026-07-03,20260703T090402-0400,58,57.92,,
C,seattle,2026-07-03,20260703T100408-0400,58,57.92,,57.92
C,seattle,2026-07-03,20260703T110713-0400,59,59.0,,59.0
C,seattle,2026-07-03,20260703T120147-0400,61,60.980000000000004,,60.980000000000004
C,seattle,2026-07-03,20260703T131156-0400,62,62.059999999999995,,62.059999999999995
C,seattle,2026-07-03,20260703T140348-0400,64,64.04,,64.04
C,seattle,2026-07-03,20260703T152820-0400,66,66.02,,66.02
C,seattle,2026-07-03,20260703T160902-0400,69,69.08,,69.08
C,seattle,2026-07-03,20260703T170302-0400,70,69.98,,69.98
C,seattle,2026-07-03,20260703T182415-0400,72,71.96,,71.96
C,seattle,2026-07-03,20260703T190050-0400,72,71.96,,71.96
C,seattle,2026-07-03,20260703T205611595868-0400,72,71.96,,71.96
C,seattle,2026-07-03,20260703T211057970769-0400,72,71.96,,71.96
C,seattle,2026-07-03,20260703T222204879200-0400,72,71.96,,71.96
C,seattle,2026-07-03,20260703T231359900324-0400,72,71.96,,71.96
C,seattle,2026-07-03,20260704T000111160440-0400,72,71.96,,71.96
C,seattle,2026-07-03,20260704T010524338712-0400,72,71.96,,71.96
C,seattle,2026-07-03,20260704T020047314427-0400,72,71.96,,71.96
C,seattle,2026-07-05,20260705T030024635241-0400,60,60.08,,
C,seattle,2026-07-05,20260705T040356452761-0400,59,59.0,,
C,seattle,2026-07-05,20260705T050720630996-0400,59,59.0,,
C,seattle,2026-07-05,20260705T060139770487-0400,58,57.92,,
C,seattle,2026-07-05,20260705T070507959327-0400,56,55.94,,
C,seattle,2026-07-05,20260705T080848937299-0400,55,55.04,,
C,seattle,2026-07-05,20260705T090321806340-0400,55,55.04,,
C,seattle,2026-07-05,20260705T101113300095-0400,56,55.94,,55.94
C,seattle,2026-07-05,20260705T110607145617-0400,58,57.92,,57.92
C,seattle,2026-07-05,20260705T120424642258-0400,58,57.92,,57.92
C,seattle,2026-07-05,20260705T130753145995-0400,61,60.980000000000004,,60.980000000000004
C,seattle,2026-07-05,20260705T140227938663-0400,,,,
C,seattle,2026-07-05,20260705T150608679526-0400,67,66.92,,66.92
C,seattle,2026-07-05,20260705T160044528512-0400,70,69.98,,69.98
C,seattle,2026-07-05,20260705T170414599058-0400,72,71.96,,71.96
C,seattle,2026-07-05,20260705T180042998947-0400,74,73.94,,73.94
C,seattle,2026-07-05,20260705T190659924265-0400,75,75.02,,75.02
C,seattle,2026-07-05,20260705T202811293059-0400,76,75.92,,75.92
C,seattle,2026-07-05,20260705T210530138267-0400,76,75.92,,75.92
C,seattle,2026-07-05,20260705T220136940295-0400,76,75.92,,75.92
C,seattle,2026-07-05,20260705T233734399383-0400,76,75.92,,75.92
C,seattle,2026-07-05,20260706T000552171491-0400,76,75.92,,75.92
C,seattle,2026-07-05,20260706T014529231679-0400,76,75.92,,75.92
C,seattle,2026-07-05,20260706T020558686274-0400,76,75.92,,75.92
C,seattle,2026-07-07,20260707T030604889437-0400,,,,
C,seattle,2026-07-07,20260707T040034238436-0400,60,60.08,,
C,seattle,2026-07-07,20260707T050358674982-0400,59,59.0,,
C,seattle,2026-07-07,20260707T060724978108-0400,57,57.02,,
C,seattle,2026-07-07,20260707T070150905568-0400,55,55.04,,
C,seattle,2026-07-07,20260707T080530219110-0400,54,53.96,,
C,seattle,2026-07-07,20260707T090905099630-0400,53,53.06,,
C,seattle,2026-07-07,20260707T102050333697-0400,53,53.06,,53.06
C,seattle,2026-07-07,20260707T110655387367-0400,55,55.04,,55.04
C,seattle,2026-07-07,20260707T120739422147-0400,58,57.92,,57.92
C,seattle,2026-07-07,20260707T130211338019-0400,61,60.980000000000004,,60.980000000000004
C,seattle,2026-07-07,20260707T140224293032-0400,61,60.980000000000004,,60.980000000000004
